"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Luxembourg","LUX","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9500007629395","","50.5299987792969","","","","61.7200012207031","","75.2600021362305","75.5199966430664","74.9100036621094","76.25","78.3000030517578","79.5699996948242","69.0699996948242","75.3423461914062","72.4430084228516","74.2424240112305","75.2209701538086","74.4377670288086","76.9224014282227","77.4083404541016","","",
"Latvia","LVA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.0500030517578","80.0800018310547","86.0199966430664","80.3300018310547","82.1600036621094","83.6800003051758","85.2099990844727","84.8099975585938","86.0899963378906","86.8600006103516","87.8000030517578","88.2900009155273","88.7300033569336","87.9997253417969","90.3000030517578","90.9300003051758","90.1376037597656","88.1561660766602","88.7702789306641","69.2309112548828","",
"Macao SAR, China","MAC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.8600006103516","","","","","","","","","","28.3299999237061","","","","","35.7000007629395","","","","","44.8699989318848","","","81.867301940918","","51.9799995422363","","","","","","","","",
"St. Martin (French part)","MAF","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7362384796143","","","","","","","","","","",
"Monaco","MCO","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.1069030761719","","","","","","","","",
"Moldova","MDA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.9199981689453","74.1999969482422","75.1900024414062","74.4000015258789","74.4400024414062","74.5500030517578","74.1100006103516","74.7200012207031","74.7300033569336","72.6785507202148","74.0071411132812","75.2399978637695","74.5400009155273","74.7600021362305","74.7600021362305","74.75","75.4246368408203","",
"Madagascar","MDG","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1158027648926","","","19.6609649658203","","","9.71000003814697","","","8.87337017059326","","","",
"Maldives","MDV","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.23000001907349","","","","","","","","17.3506374359131","","23.1365489959717","16.0966701507568","","28.748420715332","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9099998474121","","","","","","","","","","18.8999996185303","","23.0400009155273","","23.8999996185303","25.8799991607666","25.7199993133545","30.2099990844727","25.0900001525879","31.3500003814697","27.9799995422363","31.2047462463379","29.5200004577637","31.6299991607666","31.1200008392334","33.3499984741211","32.1800003051758","34.1100006103516","34.0299987792969","36.7302017211914","36.2700004577637","39.3577270507812","37.9000015258789","40.8621482849121","",
"Marshall Islands","MHL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.8099975585938","","","","","","","","64.5562591552734","","48.3935317993164","","","",
"Middle income","MIC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.1032028198242","58.3066444396973","59.6451644897461","60.6468162536621","61.4637603759766","62.2778282165527","63.738208770752","65.41650390625","53.4467811584473","66.9626770019531","68.3000030517578","69.5329437255859","70.5153350830078","71.9502563476562","",
"Mali","MLI","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.48999977111816","","","","","7.96000003814697","","3.47361707687378","5.63840532302856","7.51000022888184","5.6399998664856","6.034836769104","7.11999988555908","7.12937021255493","5.40999984741211","","9.65898609161377","","",
"Malta","MLT","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3999996185303","","","","","22.7700004577637","","23.0599994659424","","","25.8700008392334","27.3700008392334","32.439998626709","34.4799995422363","35.7700004577637","36.9099998474121","38.0699996948242","43.7824783325195","45.2200012207031","48.5946006774902","48.2700004577637","53.1921730041504","55.2392654418945","","",
"Myanmar","MMR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","2.29999995231628","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.88046360015869","9.86802959442139","15.3319158554077","15.417293548584","22.7600002288818","61.7888984680176","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.5500030517578","","","","","","","","72.5599975585938","76.8832702636719","77.2973251342773","77.8181457519531","78.6587600708008","79.1999359130859","79.9968566894531","62.7289695739746","81.8237915039062","81.9217376708984","59.2587928771973","","","",
"Mongolia","MNG","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.3699989318848","","","","","","","","","","67.5699996948242","","","72.9944839477539","77.6869354248047","78.0790023803711","79.1352081298828","79.5541534423828","41.5156402587891","81.0829620361328","44.9500007629395","80.8876876831055","79.1496810913086","82.9093627929688","",
"Northern Mariana Islands","MNP","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.98000001907349","","4.71999979019165","","","","9.44999980926514","","8.6899995803833","","","14.039999961853","","11.6364402770996","","",
"Mauritania","MRT","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.26866674423218","9.47000026702881","","7.47353982925415","","10.1417779922485","","5.57353544235229","","","","","",
"Mauritius","MUS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7999992370605","","","","","","","","","","20.3999996185303","","","","","","","","","","41.9987258911133","43.5800018310547","44.096736907959","45.3174018859863","47.0621147155762","48.3445777893066","48.6349601745605","48.960205078125","49.6571235656738","38.857837677002","60.5159225463867","50.3108711242676","50.6649208068848","","",
"Malawi","MWI","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","1.20000004768372","","","","","","","","","","2.47000002861023","","","","","","","","","","","5.21000003814697","","","","","","","","","","","","","10.479513168335","","11.7435636520386","","12.3711099624634","","12.9705848693848","","","12.1476697921753","","","","",
"Malaysia","MYS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","3.1800000667572","","","","","","","","","","","","","","","","30.3700008392334","","","","36.4099998474121","","","","","27.6000003814697","","","","49.4199981689453","50.9000015258789","","","","","","58.3300018310547","65.1429214477539","66.6066970825195","62.6100006103516","73.1305694580078","76.2869644165039","69.8000030517578","","",
"North America","NAC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5499992370605","","","","","","","","","54.6914291381836","","7.63895893096924","8.31467247009277","7.76281356811523","","33.025806427002","","","","","","","","",
"New Caledonia","NCL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.4630393981934","","","","","62.7930297851562","","","84.0401840209961","","",
"Niger","NER","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","0.200000002980232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.47877168655396","3.27999997138977","","2.02615165710449","","","2.08943510055542","2.01579999923706","2.80828785896301","","","3.15705299377441","","",
"Nigeria","NGA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.8600006103516","","","","","","","","","","38.8324203491211","","40.0925788879395","39.2685203552246","","43.9315299987793","65.6702423095703","","",
"Nicaragua","NIC","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","4.36999988555908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9499998092651","","","","18.2099990844727","","","","21.5900001525879","","","25.8626728057861","","26.75","","","","","","","52.3496513366699","","","",
"Netherlands","NLD","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","16.2999992370605","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.7300033569336","64.9499969482422","","67.4499969482422","66.2200012207031","66.3399963378906","66.7699966430664","66.4100036621094","67.0999984741211","69.5299987792969","69.4199981689453","69.5699996948242","69.9899978637695","70.5940017700195","71.0999984741211","71.4319534301758","72.9599990844727","73.850830078125","74.0509719848633","","",
"Norway","NOR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","28.1100006103516","","","","","32.2999992370605","","","","","38.1699981689453","","","","","","","","","","66.0299987792969","","","","","","","","","","","","","","70.6100006103516","71.2699966430664","73.25","73.7699966430664","74.9300003051758","74.8899993896484","75.4100036621094","75.9899978637695","80.810661315918","81.2519836425781","77.0100021362305","77.4899978637695","77.8399963378906","78.2200012207031","82.1473999023438","78.75","82.4527740478516","75.2643356323242","79.070556640625","","",
"Nepal","NPL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","0.540000021457672","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9400005340576","","","","","","","","","","16.5799999237061","","","","","","25.808084487915","","12.2010698318481","","12.8491897583008","","","",
"Nauru","NRU","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.1091842651367","","","","","","","","31.4669647216797","","","",
"New Zealand","NZL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8800010681152","","","","","","","","","","71.1900024414062","","","","","72.7699966430664","","","","","67.9899978637695","68.7600021362305","","69.4899978637695","69.6600036621094","70.0299987792969","72.5782928466797","74.120964050293","73.9925003051758","75.1100006103516","","","","",
"OECD members","OED","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.9500007629395","","","","","41.4700012207031","","41.2000007629395","","","","","50.3699989318848","","40.1747016906738","40.1747245788574","40.1747055053711","62.2299995422363","49.0548973083496","63.5","","",
"Other small states","OSS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.76000022888184","23.3500003814697","","23.0300006866455","23.2999992370605","23.8799991607666","24.2600002288818","25.6499996185303","26.0699996948242","27.7199993133545","25.4954242706299","51.1506538391113","27.25","8.94999980926514","11.5699996948242","","26.7907199859619","","","",
"Panama","PAN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","12.6000003814697","","","","","","","","","","19.7600002288818","","","","","","","","","","30.8400001525879","","","","","","","","","","36.5400009155273","33.939998626709","35.4000015258789","36.1100006103516","37","37.4599990844727","37.9599990844727","39.1599998474121","40.0900001525879","40.9900016784668","43","43.3199996948242","45.3415908813477","45.0800018310547","46.0900001525879","46.7700004577637","47.8199996948242","47.1500015258789","47.1500015258789","49.0200004577637","54.1473083496094","51.439998626709","51.2900009155273","51.134162902832","",
"Peru","PER","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","11.6000003814697","","","","","","","","","21.6499996185303","","","","","","","","","","","","","","","","","","","41.7799987792969","42","43.6300010681152","43.2099990844727","45.4700012207031","45.6599998474121","47.060001373291","49.1300010681152","49.5200004577637","50.0400009155273","50.2400016784668","50.1199989318848","52.0400009155273","51.439998626709","51.810001373291","52.689998626709","52.8699989318848","53.4900016784668","54.2000007629395","55.1500015258789","55.2099990844727","54.8300018310547","56.4500007629395","64.4865417480469","",
"Philippines","PHL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","18.0100002288818","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7099990844727","","","","51.0999984741211","","","","","","55.9700012207031","","","58.4599990844727","","","","57.8848915100098","","30.4557399749756","","32.4310836791992","34.4608001708984","","",
"Palau","PLW","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.0500030517578","90.7849502563477","","","","","","87.5593795776367","","","","",
"Papua New Guinea","PNG","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.05276966094971","","","","19.6070022583008","","",
"Poland","POL","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.8899993896484","","","","","","78.8399963378906","79.9100036621094","80.8199996948242","81.5500030517578","82.0899963378906","82.8499984741211","83.4899978637695","83.8682327270508","84.8600006103516","85.4903793334961","86.0824737548828","86.5674667358398","87.7799987792969","87.8078155517578","88.1990509033203","66.9982604980469","",
"Pre-demographic dividend","PRE","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico (US)","PRI","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","27.0499992370605","","","","","","","","","","46.3699989318848","","","","","","","","","","","","","","","","","","","","74.4400024414062","","","","","77.5","76.7799987792969","77.3099975585938","77.7099990844727","","","69.7799987792969","69.9300003051758","","","","","80.0199966430664","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.9041366577148","73.3761596679688","74.06982421875","74.8261566162109","75.9209594726562","76.6312942504883","77.3171768188477","77.6303787231445","77.9471054077148","78.4517593383789","78.8234252929688","79.337776184082","79.7711639404297","","",
"Portugal","PRT","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","1.63999998569489","","","","","","","","","","","3.47000002861023","","","","","","","","","","7.67000007629395","","","","","","","14.5500001907349","15.2600002288818","15.7700004577637","16.4300003051758","16.7399997711182","18.4400005340576","20.3299999237061","21.3400001525879","22.4099998474121","22.2900009155273","22.7999992370605","24.0599994659424","25.6000003814697","27.8799991607666","30.0200004577637","31.8700008392334","34.2099990844727","35.4300003051758","36.7700004577637","37.6199989318848","37.0800018310547","40.6800003051758","43.4500007629395","47.285888671875","48.120044708252","47.4094543457031","",
"Paraguay","PRY","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","6.55000019073486","","","","","","","","","","10.3599996566772","","","","","","","","","","17.5699996948242","","","","","","","","","20.1700000762939","18.6200008392334","22.1100006103516","21.4500007629395","25.5499992370605","24.9799995422363","26.4699993133545","28.7700004577637","29.5","29.0599994659424","33.1100006103516","32.1800003051758","36.0200004577637","37.0299987792969","38.7799987792969","36.6100006103516","38.1199989318848","39.3600006103516","42.2200012207031","42.3300018310547","42.4700012207031","45.6100006103516","","",
"West Bank and Gaza","PSE","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7600002288818","","31.2199993133545","32.0499992370605","32.7599983215332","35.0099983215332","34.9500007629395","36.3600006103516","38.0200004577637","38.5099983215332","37.9599990844727","39.0200004577637","39.6399993896484","40.6199989318848","42.5999984741211","48.7687110900879","45.9000015258789","46.231819152832","46.8600006103516","","",
"Pacific island small states","PSS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.5699996948242","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","26.6000003814697","","","","","","","","","","","","","","","","","","40.9700012207031","","","49.2999992370605","50.8300018310547","43.3899993896484","39.9199981689453","41.1100006103516","41.3400001525879","46.0699996948242","43.9599990844727","39.817211151123","41.0099983215332","41.2999992370605","42.0341491699219","41.8451538085938","48.2238121032715","49.1327362060547","51.4300003051758","","",
"Romania","ROU","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.6500015258789","","","","","64.2699966430664","64.7200012207031","64.2300033569336","64.0299987792969","64.8600006103516","65.8399963378906","66.4599990844727","62.9799995422363","64.6600036621094","66.4199981689453","67.4499969482422","68.322151184082","69.1800003051758","71.0299987792969","72.1699981689453","73.0299987792969","","",
"Russian Federation","RUS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.2099990844727","","","","","","","","84.9899978637695","92.1724319458008","92.8374786376953","93.4151000976562","93.7110977172852","94.0891723632812","94.5656661987305","91.3463897705078","91.5161361694336","91.4410934448242","91.8141174316406","92.1800003051758","91.9972534179688","92.6996612548828","",
"Rwanda","RWA","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.42000007629395","","8.46000003814697","7.52117013931274","","14.5475063323975","9.85999965667725","15.3396978378296","10.9620800018311","15.818751335144","13.460000038147","14.6272258758545","",
"South Asia","SAS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.0699996948242","","","","34.1699981689453","","","","","","","","","48.8899993896484","","","","53.8800010681152","","","62.2900009155273","63.318286895752","64.6558227539062","64.7744903564453","",
"Sudan","SDN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","2.82999992370605","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0441856384277","","","","","","","","","","","20.3456363677979","","",
"Senegal","SEN","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.92999982833862","","","","","5.61999988555908","","8.22999954223633","","5.71197986602783","6.90667009353638","10.8599996566772","7.19961023330688","7.41092014312744","","","10.720383644104","","",
"Singapore","SGP","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","16.9200000762939","","","","","","","","","","36.689998626709","","","","","47.5099983215332","","","","","","","","","","59.3800010681152","58.75","59.6500015258789","63.1699981689453","63.1800003051758","65.5199966430664","66.5699996948242","67.6999969482422","68.7799987792969","69.5500030517578","70.9199981689453","70.6900024414062","71.4000015258789","73.5199966430664","74.4800033569336","74.5500030517578","78.370002746582","79.0400009155273","63.3724250793457","",
"Solomon Islands","SLB","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3463439941406","","","","","","","","","","","",
"Sierra Leone","SLE","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1300001144409","","","","","","","","","","51.1554870605469","","","8.16147994995117","14.8278369903564","12.0926904678345","","","","","",
"El Salvador","SLV","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7900009155273","22.9300003051758","23.5799999237061","24.7800006866455","23.75","24.3999996185303","25.7099990844727","25.9500007629395","24.7999992370605","26.2700004577637","26.0799999237061","25.3199996948242","28.1599998474121","29.3500003814697","30.3199996948242","30.8999996185303","31.0400009155273","30.3299999237061","32.7599983215332","34.3199996948242","34.3899993896484","35.0200004577637","35.9500007629395","33.810001373291","",
"San Marino","SMR","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.939998626709","","57.4500007629395","","58.5900001525879","","",
"Somalia","SOM","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.8100004196167","","",
